,20201,20202,20204,20205,20206,20208,20209,202010,202011,202012,202014,202016,202017,202018,202019,202021,202025,202026,202028,202031,202032,202033,202035
19,3436583.5,3437954.0,3436988.0,3439403.5,3440268.0,3438619.5,3437688.0,3436642.8,3440091.2,3440472.2,3439275.5,3439527.8,3440241.2,3439580.2,3437081.2,3440192.2,3438021.5,3439348.0,3438822.2,3439634.0,3438677.2,3438895.5,3437434.2
20,3435657.2,3437183.5,3436113.8,3438784.2,3439750.2,3437895.2,3436915.8,3435723.0,3439540.8,3439963.0,3438640.2,3438919.8,3439706.2,3438980.2,3436215.2,3439651.2,3437261.0,3438723.8,3438145.2,3439051.0,3437981.8,3438235.8,3436596.2
21,3434646.0,3436343.5,3435127.5,3438100.2,3439152.5,3437104.0,3436049.8,3434719.2,3438926.2,3439407.5,3437949.5,3438236.0,3439119.0,3438322.0,3435270.8,3439054.5,3436414.8,3438031.8,3437394.0,3438405.5,3437222.5,3437493.0,3435674.0
22,3433472.5,3435368.8,3433998.5,3437311.5,3438478.8,3436189.0,3435060.5,3433544.0,3438237.8,3438771.0,3437158.5,3437467.5,3438450.5,3437565.2,3434168.2,3438377.8,3435445.2,3437223.8,3436533.0,3437664.0,3436347.2,3436654.8,3434588.0
23,3432068.8,3434201.0,3432628.2,3436367.5,3437695.5,3435108.2,3433894.2,3432144.0,3437404.0,3438005.8,3436208.5,3436549.8,3437659.0,3436663.8,3432855.2,3437579.5,3434277.2,3436280.8,3435503.5,3436781.8,3435317.5,3435642.8,3433282.5
24,3430824.0,3433160.8,3431428.2,3435548.8,3437004.0,3434153.8,3432868.0,3430904.2,3436667.0,3437348.5,3435399.0,3435750.8,3436978.0,3435865.2,3431705.0,3436868.5,3433257.5,3435451.2,3434601.5,3436016.5,3434392.5,3434769.8,3432138.0
25,3429687.2,3432224.8,3430319.0,3434802.0,3436385.2,3433279.8,3431935.2,3429762.5,3436010.0,3436751.5,3434653.0,3434996.8,3436352.8,3435144.8,3430647.2,3436220.2,3432332.0,3434699.2,3433772.8,3435334.5,3433556.2,3433957.8,3431099.0
26,3428474.2,3431210.5,3429121.5,3433996.0,3435717.8,3432333.5,3430918.5,3428530.8,3435301.5,3436113.8,3433854.0,3434206.2,3435692.5,3434364.2,3429503.8,3435534.5,3431317.0,3433895.0,3432884.8,3434595.8,3432654.2,3433085.8,3429960.5
27,3427233.0,3430196.2,3427919.2,3433193.2,3435048.5,3431367.0,3429908.2,3427298.8,3434585.2,3435478.5,3433041.2,3433394.0,3435029.2,3433605.8,3428345.8,3434845.0,3430301.0,3433086.8,3431991.8,3433845.2,3431783.0,3432206.8,3428806.8
28,3425707.0,3428959.8,3426420.5,3432203.5,3434240.8,3430193.5,3428675.5,3425759.8,3433713.2,3434689.0,3432050.8,3432409.8,3434207.5,3432654.8,3426897.2,3434009.2,3429047.2,3432088.2,3430900.0,3432956.8,3430687.2,3431126.5,3427384.5
29,3424037.0,3427596.5,3424777.8,3431116.5,3433366.2,3428915.5,3427337.2,3424074.0,3432767.0,3433843.2,3430978.5,3431331.2,3433311.0,3431640.2,3425306.2,3433111.5,3427686.8,3430990.2,3429708.8,3431984.0,3429484.5,3429969.0,3425816.2
30,3422050.8,3425968.8,3422815.8,3429832.2,3432344.8,3427407.5,3425741.8,3422064.2,3431656.0,3432843.2,3429730.8,3430065.0,3432268.0,3430430.8,3423428.8,3432041.0,3426049.0,3429700.5,3428271.0,3430835.5,3428074.8,3428576.0,3423952.5
31,3419821.8,3424166.0,3420617.5,3428399.8,3431199.0,3425737.2,3423989.5,3419815.0,3430418.5,3431739.0,3428340.2,3428649.8,3431090.0,3429093.0,3421329.0,3430855.2,3424230.8,3428279.8,3426699.2,3429577.8,3426490.2,3427018.0,3421850.0
32,3417237.5,3422070.2,3418043.0,3426734.5,3429905.2,3423802.2,3421964.5,3417190.0,3428990.0,3430458.0,3426768.2,3427048.0,3429771.0,3427547.5,3418862.2,3429497.5,3422118.0,3426630.2,3424850.8,3428107.5,3424670.2,3425210.5,3419386.5
33,3414831.8,3420138.8,3415641.5,3425205.2,3428723.8,3422013.8,3420099.8,3414734.0,3427676.8,3429286.0,3425297.8,3425543.8,3428558.2,3426133.8,3416619.8,3428260.8,3420143.5,3425122.2,3423159.0,3426761.8,3422980.8,3423530.2,3417105.0
34,3412146.5,3417982.2,3412987.2,3423525.2,3427430.0,3419989.5,3418037.8,3411999.2,3426226.8,3428001.8,3423676.8,3423865.5,3427203.0,3424560.2,3414086.8,3426877.2,3417965.2,3423435.5,3421262.0,3425287.8,3421115.8,3421659.0,3414537.5
35,3409395.5,3415778.2,3410239.2,3421815.5,3426099.0,3417931.2,3415935.8,3409180.8,3424770.8,3426696.5,3422037.5,3422167.2,3425820.0,3422959.8,3411494.5,3425480.5,3415731.0,3421726.2,3419315.0,3423798.2,3419225.5,3419770.2,3411903.2
36,3407004.0,3413870.2,3407852.5,3420293.5,3424967.0,3416147.8,3414100.8,3406744.2,3423494.8,3425591.2,3420601.0,3420660.5,3424645.8,3421587.2,3409226.2,3424263.5,3413816.0,3420243.5,3417624.5,3422523.8,3417577.2,3418128.5,3409609.8
37,3404535.0,3411903.2,3405363.8,3418736.2,3423797.2,3414289.2,3412198.8,3404214.5,3422178.0,3424458.0,3419116.0,3419128.2,3423428.0,3420175.0,3406900.0,3423022.0,3411786.8,3418707.8,3415878.2,3421216.5,3415851.0,3416404.2,3407214.0
38,3401780.2,3409708.8,3402632.0,3417009.8,3422534.0,3412244.8,3410105.0,3401370.0,3420728.0,3423204.5,3417490.8,3417447.5,3422111.2,3418604.8,3404274.8,3421663.8,3409546.5,3417034.0,3413961.5,3419773.0,3413962.2,3414505.0,3404519.0
39,3399137.0,3407623.8,3399977.8,3415349.2,3421317.8,3410272.8,3408086.2,3398664.2,3419337.2,3422007.5,3415942.2,3415797.5,3420822.0,3417117.8,3401794.8,3420354.8,3407379.0,3415423.0,3412100.2,3418409.8,3412168.5,3412677.0,3401922.5
40,3396263.5,3405348.8,3397128.2,3413532.5,3420018.8,3408159.0,3405926.5,3395697.0,3417844.5,3420747.5,3414289.8,3414007.5,3419444.8,3415502.2,3399100.8,3418954.2,3405026.5,3413673.2,3410098.8,3416941.2,3410202.2,3410677.2,3399090.2
41,3393329.2,3403001.0,3394153.8,3411678.2,3418697.0,3405990.8,3403708.5,3392644.5,3416330.2,3419446.8,3412604.2,3412171.2,3418079.5,3413867.2,3396337.2,3417532.0,3402635.2,3411917.5,3408049.8,3415468.8,3408203.2,3408625.2,3396189.0
42,3390286.2,3400590.8,3391074.0,3409762.0,3417331.8,3403741.0,3401408.2,3389455.2,3414755.5,3418112.8,3410856.5,3410263.8,3416651.2,3412181.8,3393455.8,3416060.2,3400143.0,3410085.0,3405926.2,3413958.8,3406146.8,3406515.2,3393153.0
43,3387035.8,3398018.2,3387759.2,3407740.0,3415884.5,3401340.5,3398932.2,3386061.0,3413106.2,3416709.8,3408969.2,3408262.2,3415122.8,3410389.8,3390373.5,3414496.0,3397462.5,3408132.2,3403637.8,3412350.0,3403954.2,3404263.5,3389915.8
44,3383444.2,3395157.5,3384110.8,3405477.0,3414326.8,3398687.2,3396270.0,3382299.2,3411267.5,3415157.8,3406949.0,3406024.8,3413444.5,3408446.8,3386949.0,3412775.5,3394466.2,3406010.8,3401096.2,3410587.2,3401524.8,3401754.2,3386277.2
45,3379994.8,3392431.0,3380541.8,3403278.0,3412829.8,3396133.5,3393704.0,3378644.8,3409508.8,3413692.5,3404984.0,3403875.2,3411850.8,3406566.0,3383641.8,3411129.0,3391590.8,3403967.0,3398659.5,3408937.2,3399181.0,3399346.5,3382745.5
46,3376912.0,3390011.8,3377383.2,3401335.2,3411496.5,3393859.5,3391387.2,3375407.5,3407953.8,3412404.8,3403223.5,3401950.2,3410445.5,3404905.2,3380752.5,3409686.0,3389011.2,3402166.2,3396516.5,3407490.2,3397125.8,3397210.2,3379589.8
47,3374049.0,3387757.8,3374449.2,3399536.5,3410253.0,3391783.8,3389247.5,3372362.5,3406512.8,3411192.5,3401600.2,3400148.5,3409125.5,3403338.2,3378058.0,3408320.8,3386606.5,3400514.5,3394515.5,3406166.0,3395219.5,3395195.5,3376672.0
48,3370900.2,3385265.2,3371205.8,3397525.2,3408873.8,3389472.8,3386847.8,3369034.0,3404904.5,3409866.2,3399795.2,3398121.2,3407687.0,3401611.2,3375075.0,3406824.8,3383918.8,3398658.8,3392274.8,3404700.8,3393087.5,3392958.5,3373420.2
49,3367701.2,3382736.5,3367937.0,3395505.8,3407509.0,3387124.5,3384430.5,3365660.0,3403282.2,3408519.0,3397950.0,3396068.8,3406221.5,3399874.0,3372057.2,3405316.2,3381195.5,3396783.2,3390005.8,3403224.5,3390946.8,3390684.5,3370150.8
50,3364237.0,3380018.0,3364364.5,3393314.8,3406046.0,3384586.8,3381839.5,3361994.0,3401525.5,3407104.5,3395973.8,3393857.8,3404656.5,3397994.0,3368804.8,3403700.2,3378226.8,3394781.8,3387546.0,3401638.0,3388623.5,3388204.2,3366551.8
51,3360805.5,3377321.5,3360858.0,3391137.0,3404599.2,3382079.2,3379265.0,3358359.2,3399818.0,3405701.5,3394045.0,3391672.0,3403145.8,3396155.2,3365561.5,3402116.0,3375278.8,3392848.2,3385127.8,3400094.8,3386340.8,3385776.2,3362977.2
52,3357507.5,3374741.0,3357446.0,3389018.2,3403230.2,3379685.2,3376805.8,3354863.5,3398163.5,3404375.0,3392185.0,3389567.0,3401677.0,3394409.2,3362454.5,3400590.0,3372445.8,3390989.2,3382800.5,3398630.0,3384137.8,3383429.2,3359498.0
53,3353683.2,3371715.2,3353458.8,3386527.5,3401693.2,3376892.8,3373934.0,3350759.5,3396229.5,3402829.2,3390023.0,3387107.8,3399988.0,3392395.2,3358815.5,3398819.2,3369123.5,3388819.2,3380077.2,3396935.5,3381567.2,3380683.2,3355424.8
54,3349049.5,3368027.8,3348558.8,3383518.0,3399817.0,3373513.0,3370452.2,3345745.5,3393907.8,3400951.5,3387441.2,3384142.0,3397919.8,3389930.8,3354361.8,3396688.8,3365013.0,3386146.0,3376735.2,3394876.2,3378445.2,3377284.5,3350393.2
