,20201,20202,20203,20204,20205,20206,20208,202011,202012,202013,202014,202015,202016,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040
35,3409395.5,3415778.2,3413481.5,3410239.2,3421815.5,3426099.0,3417931.2,3424770.8,3426696.5,3414472.8,3422037.5,3417907.5,3422167.2,3421211.0,3421062.0,3419805.2,3415731.0,3421726.2,3422650.8,3419315.0,3415197.2,3415424.2,3423798.2,3419225.5,3419770.2,3425610.8,3411903.2,3418844.0,3422154.5,3424990.5,3421382.0,3409800.5
36,3407004.0,3413870.2,3411352.0,3407852.5,3420293.5,3424967.0,3416147.8,3423494.8,3425591.2,3412447.0,3420601.0,3416112.5,3420660.5,3419705.5,3419525.0,3418168.5,3413816.0,3420243.5,3421289.8,3417624.5,3413192.0,3413388.0,3422523.8,3417577.2,3418128.5,3424443.5,3409609.8,3417138.2,3420680.0,3423754.5,3419848.8,3407450.5
37,3404535.0,3411903.2,3409150.8,3405363.8,3418736.2,3423797.2,3414289.2,3422178.0,3424458.0,3410319.8,3419116.0,3414249.8,3419128.2,3418151.5,3417947.0,3416477.2,3411786.8,3418707.8,3419859.2,3415878.2,3411082.8,3411275.5,3421216.5,3415851.0,3416404.2,3423251.8,3407214.0,3415362.2,3419170.2,3422461.0,3418297.0,3404968.8
38,3401780.2,3409708.8,3406699.5,3402632.0,3417009.8,3422534.0,3412244.8,3420728.0,3423204.5,3407980.0,3417490.8,3412176.5,3417447.5,3416447.8,3416219.0,3414617.8,3409546.5,3417034.0,3418307.0,3413961.5,3408729.0,3408892.8,3419773.0,3413962.2,3414505.0,3421938.2,3404519.0,3413405.5,3417475.0,3421051.8,3416545.2,3402224.8
39,3399137.0,3407623.8,3404344.8,3399977.8,3415349.2,3421317.8,3410272.8,3419337.2,3422007.5,3405720.2,3415942.2,3410180.8,3415797.5,3414823.8,3414534.2,3412812.0,3407379.0,3415423.0,3416812.8,3412100.2,3406503.5,3406634.5,3418409.8,3412168.5,3412677.0,3420685.0,3401922.5,3411528.0,3415870.5,3419708.8,3414893.0,3399611.8
40,3396263.5,3405348.8,3401769.2,3397128.2,3413532.5,3420018.8,3408159.0,3417844.5,3420747.5,3403275.2,3414289.8,3408027.8,3414007.5,3413074.5,3412698.0,3410859.2,3405026.5,3413673.2,3415184.2,3410098.8,3404014.8,3404146.2,3416941.2,3410202.2,3410677.2,3419366.8,3399090.2,3409516.8,3414104.5,3418277.2,3413072.2,3396722.0
41,3393329.2,3403001.0,3399139.0,3394153.8,3411678.2,3418697.0,3405990.8,3416330.2,3419446.8,3400766.8,3412604.2,3405824.2,3412171.2,3411273.8,3410844.0,3408862.0,3402635.2,3411917.5,3413540.5,3408049.8,3401477.2,3401611.8,3415468.8,3408203.2,3408625.2,3418026.5,3396189.0,3407437.5,3412315.5,3416811.5,3411217.2,3393773.8
42,3390286.2,3400590.8,3396358.5,3391074.0,3409762.0,3417331.8,3403741.0,3414755.5,3418112.8,3398147.0,3410856.5,3403521.5,3410263.8,3409416.2,3408887.0,3406801.5,3400143.0,3410085.0,3411858.5,3405926.2,3398827.5,3398941.0,3413958.8,3406146.8,3406515.2,3416658.0,3393153.0,3405296.8,3410450.2,3415290.0,3409293.0,3390704.5
43,3387035.8,3398018.2,3393401.2,3387759.2,3407740.0,3415884.5,3401340.5,3413106.2,3416709.8,3395358.5,3408969.2,3401066.2,3408262.2,3407432.8,3406809.8,3404616.8,3397462.5,3408132.2,3410064.8,3403637.8,3395972.5,3396104.8,3412350.0,3403954.2,3404263.5,3415187.5,3389915.8,3402993.5,3408488.2,3413668.0,3407226.2,3387460.0
44,3383444.2,3395157.5,3390106.5,3384110.8,3405477.0,3414326.8,3398687.2,3411267.5,3415157.8,3392260.0,3406949.0,3398344.2,3406024.8,3405279.2,3404475.0,3402189.0,3394466.2,3406010.8,3408094.5,3401096.2,3392817.2,3392901.0,3410587.2,3401524.8,3401754.2,3413603.5,3386277.2,3400438.0,3406354.5,3411887.2,3404962.5,3383835.2
45,3379994.8,3392431.0,3386945.2,3380541.8,3403278.0,3412829.8,3396133.5,3409508.8,3413692.5,3389290.0,3404984.0,3395718.2,3403875.2,3403213.0,3402251.0,3399890.5,3391590.8,3403967.0,3406198.8,3398659.5,3389776.2,3389806.5,3408937.2,3399181.0,3399346.5,3412109.0,3382745.5,3398012.2,3404259.5,3410193.8,3402762.2,3380349.0
46,3376912.0,3390011.8,3384139.0,3377383.2,3401335.2,3411496.5,3393859.5,3407953.8,3412404.8,3386631.2,3403223.5,3393371.2,3401950.2,3401370.2,3400296.2,3397838.8,3389011.2,3402166.2,3404544.2,3396516.5,3387065.2,3387066.2,3407490.2,3397125.8,3397210.2,3410782.0,3379589.8,3395881.5,3402399.8,3408683.2,3400838.2,3377262.5
47,3374049.0,3387757.8,3381508.0,3374449.2,3399536.5,3410253.0,3391783.8,3406512.8,3411192.5,3384152.0,3401600.2,3391199.5,3400148.5,3399687.0,3398481.5,3395954.2,3386606.5,3400514.5,3402998.2,3394515.5,3384544.0,3384485.8,3406166.0,3395219.5,3395195.5,3409542.8,3376672.0,3393898.2,3400649.5,3407260.8,3399012.0,3374375.8
48,3370900.2,3385265.2,3378591.2,3371205.8,3397525.2,3408873.8,3389472.8,3404904.5,3409866.2,3381428.5,3399795.2,3388774.8,3398121.2,3397803.0,3396443.8,3393825.5,3383918.8,3398658.8,3401278.2,3392274.8,3381731.8,3381607.0,3404700.8,3393087.5,3392958.5,3408168.0,3373420.2,3391669.2,3398715.0,3405688.5,3397002.8,3371180.8
49,3367701.2,3382736.5,3375625.0,3367937.0,3395505.8,3407509.0,3387124.5,3403282.2,3408519.0,3378664.5,3397950.0,3386359.2,3396068.8,3395917.0,3394403.5,3391685.0,3381195.5,3396783.2,3399560.5,3390005.8,3378914.8,3378709.8,3403224.5,3390946.8,3390684.5,3406807.2,3370150.8,3389432.2,3396759.8,3404110.0,3394985.2,3367945.8
50,3364237.0,3380018.0,3372383.8,3364364.5,3393314.8,3406046.0,3384586.8,3401525.5,3407104.5,3375646.0,3395973.8,3383735.0,3393857.8,3393848.5,3392179.5,3389355.2,3378226.8,3394781.8,3397707.2,3387546.0,3375805.2,3375528.8,3401638.0,3388623.5,3388204.2,3405335.0,3366551.8,3387032.8,3394631.2,3402411.2,3392783.8,3364438.8
51,3360805.5,3377321.5,3369183.2,3360858.0,3391137.0,3404599.2,3382079.2,3399818.0,3405701.5,3372693.2,3394045.0,3381132.2,3391672.0,3391854.0,3389994.8,3387101.8,3375278.8,3392848.2,3395878.2,3385127.8,3372758.0,3372351.2,3400094.8,3386340.8,3385776.2,3403926.8,3362977.2,3384676.2,3392569.8,3400757.5,3390641.0,3360956.2
